epoch,train_loss,train_recon,train_kl,train_offdiag_pen,train_offdiag_pen_scaled,val_loss,val_recon,val_kl,val_offdiag_pen,val_offdiag_pen_scaled,epoch_seconds
19,174.5730095441632,166.3680247085029,8.069973280877075,0.0013501164757906787,0.1350116476423291,176.69635094841607,168.49462561298617,8.067714620837204,0.0013401062414552614,0.13401062432810557,96.29865074157715
20,174.55412100286995,166.34062130988528,8.07868664982187,0.0013481344970812904,0.13481344973054277,176.60210690395436,168.4856440866594,7.982230996056426,0.001342319874402819,0.13423198765719965,95.59609889984131
21,174.51323823160917,166.298015407437,8.080724984957085,0.0013449762052773853,0.13449762041001398,176.77888107299805,168.60934530573783,8.036320559412456,0.0013321547927301403,0.1332154791507361,96.18320870399475
22,174.49356290514385,166.27321336122446,8.08581418879548,0.0013453538735488072,0.13453538726899628,176.814275563192,168.58292704520466,8.097044839275826,0.0013430393652709054,0.13430393607817964,95.36417078971863
23,174.46763341082575,166.2420815533472,8.091305732298048,0.0013424632685393885,0.1342463267919345,176.67313250534826,168.440629231844,8.097723937720703,0.0013477944828847947,0.13477944795765895,96.33434772491455
24,174.4482230917055,166.21879878282226,8.095326205496846,0.001340983560462987,0.1340983561531306,176.60758752617048,168.45838425999924,8.014996223312489,0.0013420737650841742,0.13420737652684286,95.63100934028625
25,174.39184577862957,166.157212484328,8.10072954635174,0.0013390401033898274,0.1339040104395304,176.70821663287046,168.50531296764348,8.068916518053562,0.0013398764543603812,0.1339876456253177,95.47884225845337
26,174.36222647161995,166.1226885096747,8.10585745358006,0.0013368060640899402,0.13368060656672814,176.7332074830858,168.64263408304117,7.958069544901951,0.0013250396237289867,0.13250396226485855,96.26891326904297
27,174.3458641831316,166.10241061548257,8.11000808916594,0.0013344558981761296,0.13344558986977206,176.710652632679,168.58610452336373,7.9918289133113065,0.0013271962715858902,0.13271962719962752,96.4855444431305
28,174.30907757647984,166.05924946608653,8.116393103880545,0.0013343534954780403,0.13343534962153897,176.7711878440363,168.53611266870294,8.102128596614591,0.0013294667711149794,0.13294667715756156,96.66183996200562
29,174.2968582997599,166.04527400090143,8.118402212952045,0.0013318239482164925,0.13318239471502685,176.63545926869344,168.51346604601085,7.990198012736204,0.0013179508460394154,0.13179508477395815,96.40056824684143
30,174.2570543379275,165.9985453630963,8.125638912242112,0.0013287002257407852,0.1328700225342784,176.92098763006197,168.53800006564572,8.248917707436377,0.001340700394269615,0.13407003921088126,97.04563403129578
